Name,Firearm,Use count
InSecurity, Beretta 92FS Centurion,3
InSecurity, Beretta 92SB,2
InSecurity, Glock 17,5
InSecurity, Glock 19,4
InSecurity, M1911A1,3
InSecurity, Colt New Service,1
InSecurity, Heckler & Koch MP5,2
InSecurity, Heckler & Koch MP5K,3
InSecurity, Heckler & Koch MP5SD,1
InSecurity, M1928 Thompson,1
InSecurity, AK-47,3
InSecurity, Classic Army M15A4,1
InSecurity, M16,4
InSecurity, Air Rifle,1
InSecurity, M21,3
InSecurity, Unknown Sniper Rifle,1
InSecurity, Federal Gas Riot Gun,3
InSecurity, M26 Taser,2
InSecurity, Net Gun,2
Inspector George Gently, Webley Mk IV,10
Inspector George Gently, Short Magazine Lee-Enfield,4
Inspector George Gently, Beretta M951,5
Inspector George Gently, Sten Mk II,2
Inspector George Gently, Smith & Wesson Model 27,2
Inspector George Gently, Sterling SMG,1
Inspector George Gently, Double Barreled Shotgun,5
Inspector George Gently, Pellet Gun,3
Inspector George Gently, Unknown handgun,1
Inspector Morse,  Colt Detective Special ,5
Inspector Morse,  Smith & Wesson Model 10HB ,13
Inspector Morse,  Enfield No.2 Mk.1* ,6
Inspector Morse,  Webley Bulldog ,1
Inspector Morse,  Various revolvers ,3
Inspector Morse,  Welrod Mark II ,2
Inspector Morse,  Walther PPK ,10
Inspector Morse,  Star Model B ,9
Inspector Morse,  Beretta M1934 ,1
Inspector Morse,  M1911A1 ,4
Inspector Morse,  Percussion Cap Pistol ,1
Inspector Morse,  Bolt Action Rifle ,14
Inspector Morse,  Unidentified long gun ,3
Inspector Morse,  Enfield Pattern 1853 ,4
Inspector Morse,  Double Barreled Shotgun ,6
Inspector Morse,  Pump Action Shotgun ,4
Inspector Morse,  AR-15 ,6
Intelligence, SIG-Sauer P226,6
Intelligence, SIG-Sauer P226R,2
Intelligence, SIG-Sauer P228,1
Intelligence, Beretta 92FS Inox,2
Intelligence, Beretta Px4 Storm,3
Intelligence, Heckler & Koch HK45C Tactical,4
Intelligence, Heckler & Koch Mark 23,1
Intelligence, Heckler & Koch USP,4
Intelligence, Kimber Warrior,4
Intelligence, M1911A1,1
Intelligence, Glock 17,13
Intelligence, IMI Jericho 941,5
Intelligence, Walther P99,3
Intelligence, Smith & Wesson Model 28,3
Intelligence, Heckler & Koch MP5A2,2
Intelligence, Heckler & Koch MP5A4,3
Intelligence, Heckler & Koch MP5SD6,4
Intelligence, Heckler & Koch MP5K,2
Intelligence, IMI Micro Uzi Pistol,1
Intelligence, AK-47,1
Intelligence, AKM,2
Intelligence, AKMS,1
Intelligence, Colt M4A1,2
Intelligence, Colt Model 933,3
Intelligence, IMBEL M964 A1 ParaFAL,3
Intelligence, IWI Galil MAR,4
Intelligence, Norinco QBZ-97,1
Intelligence, Norinco QBZ-97B,1
Intelligence, Noveske N4 Diplomat,2
Intelligence, Zastava M70B1,2
Intelligence, Zastava M70AB2,1
Intelligence, Kel-Tec KSG,2
Intelligence, Over and Under Shotgun,2
Intelligence, Serbu Super Shorty,1
Intelligence, Blaser R93 LRS2,1
Intelligence, DRD Tactical Paratus-16-LR-B,1
Intelligence, M99,1
Intelligence, Remington 700PSS,1
Intelligence, Springfield M1A with JAE-100 Stock,3
Intelligence,  Browning M2 ,1
Intelligence, DShK,1
Intelligence, Unknown,1
Intelligence, Mk. 2,1
InuYasha, Tanegashima,6
InuYasha, Volley Gun,1
InuYasha, Fuse Grenade,1
Inuyashiki: Last Hero, M1911A1,6
Inuyashiki: Last Hero, Heckler & Koch MP5A3,1
Inuyashiki: Last Hero, Heckler & Koch MP5K,1
Inuyashiki: Last Hero, Ingram MAC-11,1
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  Makarov PM ,11
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  Tokarev TT-33 ,10
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  M1911 ,4
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  Luger P08 Artillery ,9
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  Walther P38 ,6
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  Unidentified pistol ,2
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),  Mockup/Toy Pistol ,5
Investigation Held by ZnaToKi (Sledstvie vedut ZnaToKi),"  Mosin Nagant ""obrez"" ",5
Iris (2009 TV Series), Glock 17,12
Iris (2009 TV Series), Beretta 92FS,6
Iris (2009 TV Series), Taurus PT92AF,7
Iris (2009 TV Series), Heckler & Koch USP,6
Iris (2009 TV Series), CZ 75,4
Iris (2009 TV Series), Smith & Wesson 5904,1
Iris (2009 TV Series), Desert Eagle,8
Iris (2009 TV Series), Walther PPK/S,3
Iris (2009 TV Series), Walther PP,3
Iris (2009 TV Series), Colt M1911A1,4
Iris (2009 TV Series), Tokarev TT-33,4
Iris (2009 TV Series), Makarov PM,4
Iris (2009 TV Series), Type 77,3
Iris (2009 TV Series), Heckler & Koch P7M13,3
Iris (2009 TV Series), Undefined Revolver,2
Iris (2009 TV Series), Heckler & Koch MP5A3,5
Iris (2009 TV Series), Heckler & Koch MP5A5,1
Iris (2009 TV Series), Heckler & Koch MP5SD,2
Iris (2009 TV Series), Heckler & Koch MP5K-PDW,1
Iris (2009 TV Series), Heckler & Koch MP7A1,2
Iris (2009 TV Series), FN P90,1
Iris (2009 TV Series), Norinco Type 56-1,8
Iris (2009 TV Series), AK-74,1
Iris (2009 TV Series), Heckler & Koch G3A3,3
Iris (2009 TV Series), Heckler & Koch G3A4,2
Iris (2009 TV Series), M4A1,3
Iris (2009 TV Series), Daewoo K1A,1
Iris (2009 TV Series), M14 Rifle,3
Iris (2009 TV Series), Heckler & Koch PSG-1,2
Iris (2009 TV Series), SVD Dragunov,1
Iris (2009 TV Series), Accuracy International Arctic Warfare (Airsoft Replica),2
Iris (2009 TV Series), SKS,4
Iris (2009 TV Series), Remington 700,3
Iris (2009 TV Series), TSD Tactical SD97 Airsoft Sniper Rifle,3
Iris (2009 TV Series), Benelli M3,2
Iris (2009 TV Series), M60,1
Iris (2009 TV Series), FN Minimi,1
Iris (2009 TV Series), GE M134 Minigun,1
Iris (2009 TV Series), M72 LAW,1
Iris (2009 TV Series), M79 Grenade Launcher,1
Iris (2009 TV Series), K400 hand grenade,1
Iris (2009 TV Series), DK-500 Tear Gas Grenade,2
Iron Fist,,0
It Was in Kokand (Eto bylo v Kokande),  Nagant M1895 ,12
It Was in Kokand (Eto bylo v Kokande),  Mauser C96 ,7
It Was in Kokand (Eto bylo v Kokande),  Walther PPK ,2
It Was in Kokand (Eto bylo v Kokande),  Tokarev TT-33 ,2
It Was in Kokand (Eto bylo v Kokande),  Colt M1911A1 ,1
It Was in Kokand (Eto bylo v Kokande),  Mosin Nagant M1891/30 ,12
It Was in Kokand (Eto bylo v Kokande),  Karabiner 98k ,8
It Was in Kokand (Eto bylo v Kokande),  Karabinek wz.29 ,1
It Was in Kokand (Eto bylo v Kokande),  Maxim M1910 ,4
It Was in Kokand (Eto bylo v Kokande),  Degtyaryov DP-27 (visually modified to resemble Lewis) ,1
It Was in Kokand (Eto bylo v Kokande),  RGD-5 ,2
It Was in Kokand (Eto bylo v Kokande),  Holsters ,6
It Was in Kokand (Eto bylo v Kokande),  Artillery ,4
It Was in Kokand (Eto bylo v Kokande),  Armoured Train ,2
It Was in Kokand (Eto bylo v Kokande),  Arisaka Rifle ,2
It's Always Sunny in Philadelphia,  Beretta Cheetah ,1
It's Always Sunny in Philadelphia,  Beretta Jetfire ,7
It's Always Sunny in Philadelphia,  Beretta 92FS ,2
It's Always Sunny in Philadelphia,  Colt Commander ,3
It's Always Sunny in Philadelphia,  Colt Detective Special ,1
It's Always Sunny in Philadelphia,  Desert Eagle ,1
It's Always Sunny in Philadelphia,  Glock 17 ,1
It's Always Sunny in Philadelphia,  Glock 19 ,1
It's Always Sunny in Philadelphia,  M1911A1 ,3
It's Always Sunny in Philadelphia,  Smith & Wesson 5906 ,3
It's Always Sunny in Philadelphia,  Smith & Wesson Model 19 Snubnose ,9
It's Always Sunny in Philadelphia,  Smith & Wesson Model 29 ,2
It's Always Sunny in Philadelphia,  Smith & Wesson Model 586 ,3
It's Always Sunny in Philadelphia,  AKMS ,1
It's Always Sunny in Philadelphia,  M4A1 Carbine ,0
It's Always Sunny in Philadelphia,  Brown Bess Flintlock Musket ,2
It's Always Sunny in Philadelphia,  Heckler & Koch MP5A3 ,0
It's Always Sunny in Philadelphia,  Blunderbuss Flintlock ,5
It's Always Sunny in Philadelphia,  Ithaca 37 ,0
It's Always Sunny in Philadelphia,  Cannon ,1
It's Always Sunny in Philadelphia,  Mk 2 hand grenade ,2
It's Always Sunny in Philadelphia,  Remington 870 Replica ,2
It's Always Sunny in Philadelphia,  UTG airsoft shotgun ,4
It's Always Sunny in Philadelphia,  Walther P99 airsoft pistol ,1
Izetta: The Last Witch, Walther P38,2
Izetta: The Last Witch, Walther PP,3
Izetta: The Last Witch, Luger P08,9
Izetta: The Last Witch, M1935 Pistol,1
Izetta: The Last Witch, FN Browning 1903,2
Izetta: The Last Witch, MP40,1
Izetta: The Last Witch, Karabiner 98k,4
Izetta: The Last Witch, MAS-36,4
Izetta: The Last Witch, Steyr Mannlicher M1895,1
Izetta: The Last Witch, PTRS-41 rifle,4
Izetta: The Last Witch, Lahti L-39,4
Izetta: The Last Witch, Unidentified Anti-tank rifle,1
Izetta: The Last Witch, Hotchkiss Model 1909,3
Izetta: The Last Witch, MG34,6
Izetta: The Last Witch, MG15,4
Izetta: The Last Witch, MG17,3
Izetta: The Last Witch, Model 24,2
Izetta: The Last Witch, Granatwerfer 34 Mortar,1
Izetta: The Last Witch, Air Rifles,4
IZombie - Season 1, Zoraki 925,1
IZombie - Season 1, Smith & Wesson 39,2
IZombie - Season 1, Smith & Wesson Model 36,1
IZombie - Season 1, Smith & Wesson Model 60,2
IZombie - Season 1, Beretta 92FS Inox,1
IZombie - Season 1, Walther PPK,2
IZombie - Season 1, Walther P99,1
IZombie - Season 1, Springfield Armory 1911A1 Mil-Spec,1
IZombie - Season 1, Smith & Wesson Sigma,1
IZombie - Season 1, Taurus Judge,1
IZombie - Season 1, Beretta 92FS,1
IZombie - Season 1, Glock 26 (Dual Tone),1
IZombie - Season 1, Rossi Model 971,2
IZombie - Season 1, COP 357 Derringer,2
IZombie - Season 1, Smith & Wesson 5906,2
IZombie - Season 1, Smith & Wesson Model 629,2
IZombie - Season 1, Walther P88,1
IZombie - Season 1, Hawk 97-2,2
IZombie - Season 1, Mossberg Maverick 88,1
IZombie - Season 1, Remington 760,1
IZombie - Season 1, Colt M16A2,1
IZombie - Season 1, Micro Uzi,1
IZombie - Season 1, Sa. Vz.61 Skorpion,1
IZombie - Season 1, Nemesis Arms Vanquish,2
IZombie - Season 1, Mk 2 Hand Grenade,7
IZombie - Season 2, Smith & Wesson Model 39,2
IZombie - Season 2, Walther PPK,2
IZombie - Season 2, Browning Hi-Power,1
IZombie - Season 2, Smith & Wesson Model 60,1
IZombie - Season 2, Glock 17,1
IZombie - Season 2, SIG-Sauer P226,2
IZombie - Season 2, Taurus PT911,1
IZombie - Season 2, Taurus PT111,1
IZombie - Season 2, Zoraki 925,1
IZombie - Season 2, Taurus PT92,1
IZombie - Season 2, Walther P88 Compact,1
IZombie - Season 2, Beretta 92FS,3
IZombie - Season 2, Smith & Wesson 5906,1
IZombie - Season 2, Colt M1911A1,2
IZombie - Season 2, Spectre M4,2
IZombie - Season 2, PM-63 RAK submachine gun,2
IZombie - Season 2, IMI Micro Uzi,1
IZombie - Season 2, Norinco QBZ-97,1
IZombie - Season 2, Trapdoor Springfield Rifle,1
IZombie - Season 2," Winchester Model 1866 ""Yellowboy"" Carbine",1
IZombie - Season 2, Remington 870,1
IZombie - Season 2, Browning M2,1
Jack Ryan - Season 1, SIG-Sauer P226R,3
Jack Ryan - Season 1, SIG-Sauer P228,4
Jack Ryan - Season 1, SIG-Sauer P229,6
Jack Ryan - Season 1, Beretta 92FS,2
Jack Ryan - Season 1, Beretta 92FS Inox,2
Jack Ryan - Season 1, Browning Hi-Power,1
Jack Ryan - Season 1, CZ-82,1
Jack Ryan - Season 1, Glock 17,2
Jack Ryan - Season 1, Kimber Desert Warrior,1
Jack Ryan - Season 1, Tanfoglio TZ-75,1
Jack Ryan - Season 1, Smith & Wesson Model 36,1
Jack Ryan - Season 1,  Heckler & Koch MR223 A3 ,1
Jack Ryan - Season 1,  Heckler & Koch HK416 ,7
