Name,Firearm,Use count
Blade, Colt 9mm Submachine Gun,1
Blade, Heckler & Koch HK33,1
Blade, Benelli M3 Super 90,3
Blade, Remington 870,1
Blade, Mossberg 590 Mariner,1
Blade, Mossberg 590,4
Blade II, Heckler & Koch USP Match (Modified),4
Blade II, Beretta 92FS (Blade Modified),4
Blade II, Beretta 92FS,2
Blade II, Desert Eagle Mark VII,4
Blade II, Colt Double Eagle,2
Blade II, Heckler & Koch Mk 23 Mod 0,2
Blade II, Glock 17,1
Blade II,  MAC-10 ,4
Blade II,  MAC-11 ,3
Blade II,  Heckler & Koch MP5K (mocked up as MP5K-PDW) ,5
Blade II,  SA Vz.61 Skorpion ,3
Blade II, FN P90,1
Blade II,  Heckler & Koch G36K ,2
Blade II, M16A2,4
Blade II,  Colt Model 727 ,2
Blade II,  Heckler & Koch PSG-1 ,4
Blade II, Colt AR-15 Sporter II Lightweight,2
Blade II,  Remington 870 Marine Magnum,3
Blade II,  M203 Grenade Launcher ,6
Blade Runner, COP 357 Derringer,2
Blade Runner, LAPD 2019 Blaster,6
Blade Runner, Trivia,0
Blade Runner 2049, LAPD 2019 Blaster,7
Blade Runner 2049, LAPD 2049 Blaster,2
Blade Runner 2049, 2049 Blaster,1
Blade: Trinity, Heckler & Koch USP Match,4
Blade: Trinity, Beretta 92FS,2
Blade: Trinity, Beretta Cougar,3
Blade: Trinity, Jericho 941 R,1
Blade: Trinity, Smith & Wesson Model 610,1
Blade: Trinity, Smith & Wesson Model 686 Plus,3
Blade: Trinity, Heckler & Koch MP5A3,3
Blade: Trinity, Heckler & Koch MP5K,1
Blade: Trinity, Kimel Industries AP9,3
Blade: Trinity, M4A1 Carbine,1
Blade: Trinity, Mossberg 590,2
Blade: Trinity, Remington 870 Custom,5
Blade: Trinity, M60E4 Machine Gun,4
Blade: Trinity,  Krieghoff Model L flare pistol (Modified) ,4
Blade: Trinity, Electronic Pistols,4
Blade: Trinity, Winchester Model 1887 (Modified),4
Blastfighter,  Colt Trooper Mk III ,4
Blastfighter,  Beretta pistol ,1
Blastfighter,  SPAS-12 ,7
Blastfighter,  Winchester Model 1200 Ranger ,2
Blastfighter,  Mossberg 500AT ,1
Blastfighter,  Unidentified pump action shotguns ,4
Blastfighter,  Marlin Model 336 ,4
Blastfighter,  Winchester Model 1892 ,2
Blastfighter,  M1903A1 Springfield ,1
Blazing Saddles, Single Action Army,8
Blazing Saddles, Winchester 1892 Saddle Ring Carbine,2
Blazing Saddles, 12 Gauge Double Barreled Shotgun,3
Blazing Saddles, Springfield 1903 Prop Gun,4
Blazing Saddles, Trapdoor Springfield 1873,2
Blazing Saddles, Remington 1866 Derringer,4
Blazing Saddles, Remington 1875 (mock-up),3
Blazing Saddles, Single Action Army,7
Blazing Saddles, Winchester 1892,2
Blazing Saddles, Remington 1866 Derringer,1
Blazing Saddles, 12 Gauge Double Barreled Shotgun,2
Bleeding Steel, Glock 17,3
Bleeding Steel, Beretta 92FS Inox,1
Bleeding Steel, Sci-Fi Pistol,1
Bleeding Steel, Heckler & Koch MP5A4,2
Bleeding Steel, Colt M4A1,2
Bleeding Steel, SIG SG 552,1
Bleeding Steel, Sci-fi Rifle,1
Bleeding Steel, Milkor Mark 14,2
Blessed by Fire,  FM Hi-Power ,0
Blessed by Fire,  FM PAM ,0
Blessed by Fire,  FMK-3 ,0
Blessed by Fire,  FM FAL Standard/FMAP FAL,0
Blessed by Fire,  L1A1 SLR ,0
Blessed by Fire,  FM MAG ,0
Blessed by Fire,  Fake MILAN ,0
Blessed by Fire,  M136 AT-4 ,0
Blind Date, Colt Detective Special,3
Blind Date, Smith & Wesson Model 10,1
Blind Fury, Beretta 92FS,2
Blind Fury, Desert Eagle MK I,2
Blind Fury, Star Model BM,1
Blind Fury, Smith & Wesson Model 686,4
Blind Fury, Smith & Wesson Model 66 Snub,2
Blind Fury, Smith & Wesson Model 66,2
Blind Fury, Smith & Wesson Model 19,1
Blind Fury, 12 Gauge Double Barreled Shotgun,1
Blind Fury, Ithaca 37,2
Blind Fury, Smith & Wesson 3000,3
Blind Fury, Cobray M11/9,3
Blind Fury, Micro Uzi,1
Blind Fury, Heckler & Koch HK94A3,2
Blind Fury, AKM,1
Blind Fury, M16A1,1
Blind Fury, Steyr AUG,2
Blind Horizon, Glock 17,1
Blind Horizon, Heckler & Koch USP,6
Blind Horizon, SIG-Sauer P228,1
Blind Horizon, Walther PPK,1
Blind Horizon, Smith & Wesson CS45,3
Blind Horizon, Smith & Wesson Model 28,4
Blind Horizon, Steyr Scout,4
Blind Horizon, Ruger M77 Mark II Hawkeye,5
Blind Horizon, Ithaca 37,2
Blind Horizon, Mossberg 500,4
"Bling Ring, The", SIG-Sauer P232,2
"Bling Ring, The", Glock 17,3
Blink, Beretta 92FS pistol,3
Blink, Unidentified revolvers,2
Blitz, Heckler & Koch MP5A3,4
Blitz, SIG P210,2
Blitz, SIG-Sauer P226,8
Blitz, Smith & Wesson Model 64,2
"Blob, The (1958)", 12 Gauge Double Barreled Shotgun,3
"Blob, The (1958)", Various Unidentified Rifles,5
"Blob, The (1958)", Other,1
"Blob, The (1988)", MGC M16 replica,3
"Blob, The (1988)", M16,1
"Blob, The (1988)", Smith & Wesson Model 10 M&P,1
"Blob, The (1988)", Colt M1911A1,1
"Blob, The (1988)", Hand Grenade,1
"Blob, The (1988)", M72 LAW,2
"Blob, The (1988)", M2 Flamethrower,4
Block 18 (Vladenie 18), Umarex Walther P88 Compact,11
Block 18 (Vladenie 18), Makarov PM,6
Block 18 (Vladenie 18), AKS-74,7
Blood Alley,  Russian Nagant M1895 ,2
Blood Alley,  Mosin Nagant M1891 ,4
Blood Alley,  Browning M1919 ,2
Blood Alley, Browning M1917,1
Blood and Bone, Glock 17,4
Blood and Bone, Beretta Tomcat,1
Blood and Bone, Colt Gold Cup National Match,3
Blood and Bone, Classic Army SAR 41,2
Blood and Diamonds (Diamanti Sporchi Di Sangue),  Beretta Model 70 ,6
Blood and Diamonds (Diamanti Sporchi Di Sangue),  Luger P08 ,2
Blood and Diamonds (Diamanti Sporchi Di Sangue),  FN Model 1922 ,2
Blood and Diamonds (Diamanti Sporchi Di Sangue),  M1911A1 ,1
Blood and Diamonds (Diamanti Sporchi Di Sangue),  Arminius HW-1 ,3
Blood and Diamonds (Diamanti Sporchi Di Sangue),  Smith & Wesson Model 36 ,1
Blood and Diamonds (Diamanti Sporchi Di Sangue),  Unidentified pistols ,3
Blood and Diamonds (Diamanti Sporchi Di Sangue),  Beretta Model 38/42 ,2
Blood and Diamonds (Diamanti Sporchi Di Sangue),  MP40 ,1
Blood Brothers (2007), Colt Trooper,5
Blood Brothers (2007), Ruger Super Redhawk,4
Blood Brothers (2007), Smith & Wesson Model 10,7
Blood Brothers (2007), Webley Mk V,2
Blood Brothers (2007), Browning Hi-Power,3
Blood Brothers (2007), M1911A1,4
Blood Brothers (2007), Colt MK IV Series 80,4
Blood Brothers (2007), Beretta 92FS,1
Blood Brothers (2007), Winchester Model 1897,4
Blood Brothers (2007), M1A1 Thompson,2
Blood Brothers (2007), Sten Mk II,3
Blood Brothers (Blutsbrüder),  Reichsrevolver M1883 ,7
Blood Brothers (Blutsbrüder),  Single Action Army ,2
Blood Brothers (Blutsbrüder),  Various revolvers ,6
Blood Brothers (Blutsbrüder),  Winchester Model 1892 ,7
Blood Brothers (Blutsbrüder),  Karabiner 1888 ,8
Blood Brothers (Blutsbrüder),  Martini Rifle ,5
Blood Brothers (Blutsbrüder),  Martini Schuetzen Rifle ,1
Blood Brothers (Blutsbrüder),  Kessler Schuetzen Rifle ,5
Blood Brothers (Blutsbrüder),  Aydt Rifle ,4
Blood Brothers (Blutsbrüder),  Various Schuetzen Rifles ,5
Blood Brothers (Blutsbrüder),  Mauser Schebenbüchse Rifle ,4
Blood Brothers (I guappi), Rast-Gasser M1898,1
Blood Brothers (I guappi),  Carcano M91/38 Cavalry Carbine ,1
Blood Car, Glock 17,2
Blood Car, Air Rifle,3
Blood Creek, Winchester Model 1873,3
Blood Creek, Mossberg 500,3
Blood Creek, Smith & Wesson 4505,2
Blood Creek, Glock 17,1
Blood Diamond,  Glock 26 ,3
Blood Diamond,  Heckler & Koch USP Compact ,5
Blood Diamond,  Heckler & Koch USP ,2
Blood Diamond,  Smith & Wesson Model 629 ,2
Blood Diamond, Chamelot-Delvigne Model 1873,3
Blood Diamond,  Browning Hi-Power ,2
Blood Diamond, IMI Uzi,3
Blood Diamond,  Sterling L2A1 ,2
Blood Diamond,  Colt CAR-15 variant ,5
Blood Diamond, Norinco Type 56-1,5
Blood Diamond,  AK-47 ,3
Blood Diamond,  Heckler & Koch G3 ,4
Blood Diamond,  M16A2 ,3
Blood Diamond,  Lee-Enfield No.1 Mk III ,4
Blood Diamond,  DShK ,4
Blood Diamond,  Browning M1919A4 ,1
Blood Diamond,  Browning M1919A6 ,1
Blood Diamond,  Browning M2 ,3
Blood Diamond,  FN Minimi ,1
Blood Diamond,  PKM ,2
Blood Diamond, RPK,1
Blood Diamond,  RPG-7 ,2
Blood Diamond,  GIAT F2 20mm Cannon ,2
Blood Father, Double Barreled Shotgun,3
Blood Father, Ithaca 37 Featherlight,2
Blood Father, Remington 870,1
Blood Father, Glock 17,2
Blood Father, Luger P08,1
Blood Father,  M1911A1 ,2
Blood Father, SIG-Sauer P226,1
Blood Father, Smith & Wesson 5906,0
Blood Father, Taurus PT92AFS,3
Blood Father,  M4A1 ,1
Blood Father, M67 hand grenade,1
Blood Feud,  12 Gauge Double Barreled Shotgun ,4
Blood Feud,  Beretta Model 1951 ,6
Blood Feud,  Beretta M1935 ,1
Blood Feud,  Smith & Wesson Safety Hammerless revolver ,2
Blood Feud,  Carcano M91 TS Modificato ,1
Blood Feud,  Alternative poster ,0
Blood in the Streets,  Walther P1 ,3
Blood in the Streets,  Walther P38 ,3
Blood in the Streets,  Luger P08 ,2
Blood in the Streets,  Browning Hi-Power ,2
Blood in the Streets,  Beretta M1935 ,2
Blood in the Streets,  Colt Detective Special ,1
Blood in the Streets,  Gevarm Type D4 ,2
"Blood In, Blood Out",  Colt Detective Special ,3
"Blood In, Blood Out",  COP .357 Four-Barreled Derringer ,2
"Blood In, Blood Out",  Colt M1911A1 ,3
"Blood In, Blood Out",  Smith and Wesson Model 19 ,2
"Blood In, Blood Out",  Smith and Wesson Model 29 ,3
"Blood In, Blood Out",  Ruger Speed-Six ,1
"Blood In, Blood Out",  Smith and Wesson Model 19 Snub ,3
"Blood In, Blood Out",  Smith and Wesson Model 586 ,2
"Blood In, Blood Out",  Ithaca 37 ,2
"Blood In, Blood Out",  Double Barrel Shotgun ,1
"Blood In, Blood Out",  Winchester Model 12 ,2
"Blood In, Blood Out",  Ruger Mini-14 ,3
"Blood In, Blood Out",  Winchester Rifle ,1
"Blood In, Blood Out",  MK II Hand Grenades ,1
"Blood In, Blood Out",  Unknown Handguns ,8
"Blood In, Blood Out",  Mossberg 500 Shotguns ,3
Blood Simple., Iver Johnson Revolver,6
Blood Simple., Smith & Wesson 39,1
Blood Simple., Bolt-Action Scoped Rifle,2
Blood Simple., Unknown Smith & Wesson revolver,1
Blood Simple., Extra,1
Blood Work,  Smith & Wesson Model 627 ,5
Blood Work,  Heckler & Koch USP Compact ,2
Blood Work,  Remington 870 Police Shotgun,6
Blood Work,  Smith & Wesson 5904 ,3
Blood Work,  Rocky Mountain Arms Patriot Pistol ,4
Blood Work,  Smith & Wesson 4506 ,1
Bloodsport, Smith & Wesson Model 10 (HKPF Issue),1
Bloodsport, Tasertron TE-86,1
Bloody Friday,  Walther PP ,2
Bloody Friday,  FN Model 1922 ,1
Bloody Friday,  MP5 ,2
Bloody Friday,  Walther MPK ,1
Bloody Friday,  IMI Uzi ,4
Bloody Friday,  Hand grenade ,2
Bloody Mama,  Smith & Wesson Military & Police ,6
Bloody Mama,  Smith & Wesson Model 10HB ,2
Bloody Mama,  Smith & Wesson Model 27 ,2
Bloody Mama,  Colt Official Police ,6
Bloody Mama,  Unidentified snub nose revolvers ,5
Bloody Mama,  Star Model B ,5
Bloody Mama,  Colt Model 1908 Vest Pocket ,4
Bloody Mama,  M1928 Thompson ,8
Bloody Mama,  Double Barreled Shotgun ,5
Bloody Mama,  Winchester Model 1892 ,4
Bloody Mama,  Federal M201-Z ,3
Bloody Payroll (Milano violenta),  Luger P08 ,3
Bloody Payroll (Milano violenta),  Colt Trooper Mk III ,3
Bloody Payroll (Milano violenta),  Walther P38 ,4
Bloody Payroll (Milano violenta),  Beretta M1951 ,4
Bloody Payroll (Milano violenta),  Beretta Model 70 ,2
Bloody Payroll (Milano violenta),  Beretta M12 ,2
Bloody Payroll (Milano violenta),  Beretta Model 38/42 ,4
Bloody Payroll (Milano violenta),  Beretta Model 38/44 ,1
Bloody Payroll (Milano violenta),  Carcano M91/38 Short Rifle ,1
Bloody Payroll (Milano violenta),  Unidentified sniper rifle ,3
Bloody Sunday, Webley Mk.IV Duty Model,1
Bloody Sunday, Sterling L2A3,3
Bloody Sunday, Thompson M1A1,1
Bloody Sunday, L1A1 SLR,6
Bloody Sunday, Lee-Enfield No. 1 Mk III,3
Bloody Sunday, Smith & Wesson Model 276 Gas Gun,3
Bloody Sunday, Trivia,1
Blow,  Colt M1911A1 ,3
Blow,  Smith & Wesson 915 ,1
Blow,  Smith & Wesson Model 66 ,1
Blow,  Colt Detective Special ,1
Blow,  Smith & Wesson Model 15 ,1
Blow,  Smith & Wesson Model 10 Snubnose ,1
Blow,  Smith & Wesson Model 15 Snubnose ,1
Blow,  M3 Grease Gun ,3
Blow,  AKM ,4
Blow,  M16A2 ,2
Blow,  Ithaca 37 ,1
Blowing Wild,  Merwin & Hulbert Army Frontier 3rd Model ,7
Blowing Wild,  Colt Official Police ,7
Blowing Wild,  Unidentified revolver ,4
Blowing Wild,  Various revolvers ,2
Blowing Wild,  M1911A1 ,4
Blowing Wild,  M1921A Thompson ,1
Blowing Wild,  M1936 Mexican Mauser ,9
Blowing Wild,  Mauser M1895 Carbine ,5
Blowing Wild,  Springfield M1903 ,3
Blowing Wild,  Browning M1919A2 ,3
Blowing Wild,  Mendoza RM2 ,1
Blown Away,  Colt MK IV Series 70 ,0
Blown Away, Glock 17,4
Blown Away, Mossberg 590 Mariner,2
Blown Away, L1A1 SLR,1
Blown Away, M1928A1 Thompson,1
Blown Away, Sawed-off Mossberg 500,1
Blue Arrow (Golubaya strela),  Luger P08 ,2
Blue Arrow (Golubaya strela),  M1911A1 ,2
Blue Arrow (Golubaya strela),  Colt Model 1903 ,1
Blue Arrow (Golubaya strela),  Browning Hi-Power ,1
Blue Arrow (Golubaya strela),  MP41 ,3
Blue Arrow (Golubaya strela),  MP40 ,2
Blue Arrow (Golubaya strela),  Sten Mk II ,2
Blue Arrow (Golubaya strela),  AK-47 ,4
Blue Arrow (Golubaya strela),  AKS-47 ,1
Blue Arrow (Golubaya strela),  Karabiner 98k ,1
Blue Arrow (Golubaya strela),  M1A1 'Paratrooper' Carbine ,2
Blue Arrow (Golubaya strela),  Degtyarev RPD-44 ,2
Blue Arrow (Golubaya strela),  Oerlikon 20mm Cannon ,2
Blue Arrow (Golubaya strela),  Nudelman-Rikhter NR-23 ,2
Blue Arrow (Golubaya strela),  Nudelman N-37D ,1
Blue Arrow (Golubaya strela),  70-K Autocannon ,2
Blue Arrow (Golubaya strela),  F-1 Hand Grenade ,1
Blue Bird (Blauvogel),  Charleville Model 1786 Hussar Carbine ,7
Blue Bird (Blauvogel),  Brown Bess Flintlock Musket ,7
Blue Bird (Blauvogel),  Flintlock Musket ,7
Blue Bird (Blauvogel),  Charleville Musket ,2
Blue Caprice, Ruger Speed Six,3
Blue Caprice, SIG-Sauer P226R,5
Blue Caprice, AR-15 variant,4
Blue Caprice, Lee-Enfield No.1 Mk.III*,1
Blue Caprice, Remington Model 700,1
"Blue Dahlia, The", Smith & Wesson Military & Police ,9
"Blue Dahlia, The", Colt Detective Special,4
"Blue Dahlia, The", Colt M1911,9
"Blue Dahlia, The", Colt Model 1903 Pocket Hammerless,8
Blue Desert, Star Model B,4
Blue Desert,  Smith & Wesson Mk II Hand Ejector,1
Blue Desert, Stevens Model 67,2
Blue Desert, Sporterized M1903 Springfield,2
"Blue Express, The", Mauser C96,5
"Blue Express, The", Mauser M1914,3
"Blue Express, The", Steyr M1912,2
"Blue Express, The",  Roth-Steyr M1907 ,1
"Blue Express, The", Smith & Wesson No.3 Russian Model,2
"Blue Express, The", Ortgies 6.35mm Pocket Pistol,3
"Blue Express, The", Star Ruby,2
"Blue Express, The", Mauser Gewehr 1898,7
"Blue Express, The", Arisaka Type 30,6
"Blue Iguana, The", Beretta Jetfire,1
"Blue Iguana, The", Beretta 92FS,1
"Blue Iguana, The", COP 357 Derringer,1
"Blue Iguana, The", Star Model BS,2
"Blue Iguana, The", Colt Detective Special (3rd Gen),1
"Blue Iguana, The", Colt New Service,2
"Blue Iguana, The", Smith & Wesson Model 629,1
"Blue Iguana, The", Smith & Wesson Model 65,2
"Blue Iguana, The", Smith & Wesson Model 10,2
"Blue Iguana, The", Smith & Wesson Model 10 HB,2
"Blue Iguana, The",  Smith & Wesson Model 15 ,1
"Blue Iguana, The", Smith & Wesson Model 29,1
"Blue Iguana, The", Winchester Model 1873,3
"Blue Knight, The", Smith & Wesson Model 28,1
"Blue Lamp, The", Smith & Wesson Model M&P Revolver,4
"Blue Max, The","  Maxim LMG 08/15 ""Spandau"" (mockup)",7
"Blue Max, The",  Lewis gun (mockup) ,2
"Blue Max, The",  Vickers Mk 1 ,3
"Blue Max, The",  Unknown Light Machine Gun ,2
"Blue Max, The", Lee-Enfield No.4 Mk.I,4
"Blue Max, The", Lee-Enfield No.1 Mk.III*,1
"Blue Max, The", Lee-Enfield Mk.I (probable),2
"Blue Max, The", Luger P08,1
"Blue Max, The", Webley & Scott No. 1 Mk. III* Signal Pistol,1
Blue Panther (Marie Chantal contre Dr. Kha),  MAPF Unique mod 10 ,2
Blue Panther (Marie Chantal contre Dr. Kha), Mannlicher Model 1901,2
Blue Panther (Marie Chantal contre Dr. Kha),  Star Model B ,1
Blue Ruin, EKOL Viper,3
Blue Ruin, Ruger GP100,3
Blue Ruin, Smith & Wesson Model 3 (replica),1
Blue Ruin, Crossman 3357 Revolver,1
Blue Ruin, Ruger Mk III,2
Blue Ruin, Intratec TEC-9,4
Blue Ruin, Smith & Wesson 645 (airsoft),1
Blue Ruin, Webley Tempest Air Pistol,1
Blue Ruin, EKOL Tuna,1
Blue Ruin, Ruger Mini-14 GB,8
Blue Ruin, Rossi Circuit Judge,6
Blue Ruin, Mosin-Nagant M91/30,2
Blue Ruin, Heckler & Koch HK91,3
Blue Ruin, Colt M4,4
Blue Ruin, Springfield Armory M1A,3
Blue Ruin, Armalite AR-10B,2
Blue Ruin, Daisy Powerline 880,1
Blue Ruin, Unknown Rifles,3
Blue Ruin, Double Barrelled Shotgun,6
Blue Ruin, Pump Action Shotgun (Non Gun),2
Blue Ruin, Crossbow,1
Blue Ruin, Cleland Photo Album,2
Blue Smoke,  Glock 17 ,3
Blue Smoke,  Beretta Model 70 ,3
Blue Steel (1934),  Single Action Army ,6
Blue Steel (1989), M1911,1
Blue Steel (1989), Smith & Wesson Model 29,6
Blue Steel (1989), Smith & Wesson Model 10 HB,11
Blue Steel (1989), Smith & Wesson Model 66,2
Blue Steel (1989), Unidentified Pistol,1
Blue Streak, Beretta 92FS,6
Blue Streak, Smith & Wesson 4506-1,5
Blue Streak, Browning Hi-Power,3
Blue Streak, Ruger GP100,6
Blue Streak, Glock 17,4
Blue Streak, Beretta 84F 'Cheetah',2
Blue Streak, Colt Detective Special,3
Blue Streak, RPB M11,4
Blue Streak, Heckler & Koch MP5K,3
Blue Streak, Beretta PM12S,3
Blue Streak, Heckler & Koch MP5A2,1
Blue Streak,  M16A2 ,3
Blue Streak, M4A1 + Cobray CM203 (?),1
Blue Streak, Winchester Model 1200,1
Blue Streak, Remington 870 (various),3
Blue Streak, Heckler & Koch P2A1 Flare Pistol,3
Blue Thunder, M61 20mm Vulcan Cannon,4
Blue Thunder, M230 Chain Gun (mockup),2
Blue Thunder, Smith & Wesson Model 10 HB,1
Blue Thunder, Smith & Wesson Model 10 .38 Snubnose,4
Blue Thunder, Smith & Wesson Model 15,2
Blue Thunder, Smith & Wesson Model 60,1
Blue Thunder, Colt Detective Special,2
Blue Thunder, M60 Machine Gun,2
Blue Thunder, M16A1 ,2
Blue Thunder, MGC Replica M16 rifle,1
Blue Thunder, Winchester Model 70,1
Blue Thunder, Remington 870,3
Blue Tiger, Heckler & Koch P9S Sport,3
Blue Tiger, Beretta 92FS,6
Blue Tiger, Ruger Single Six,1
Blue Tiger, Smith & Wesson 3913,3
Blue Tiger, Smith & Wesson 6906,3
Blue Velvet,  Smith & Wesson Model 39 ,2
Blue Velvet,  Smith & Wesson Model 624 ,3
Blue Velvet,  Colt Official Police ,1
Blue Velvet,  Remington 870 ,2
Blue Velvet,  Federal L-5 Gas Gun ,1
Blue Velvet,  Smith & Wesson Model 10 ,1
Blues Brothers 2000, Glock 17,1
Blues Brothers 2000, Glock 26,1
Blues Brothers 2000, Beretta 92FS,3
Blues Brothers 2000, Beretta 92FS Inox,1
Blues Brothers 2000, Bruni Automatic 8mm CAL (M1911 Blank firing gun),2
Blues Brothers 2000, Mini Uzi,2
Blues Brothers 2000, MAC-10,2
Blues Brothers 2000, AR15 A2 Sporter II,4
Blues Brothers 2000, M16A1,1
Blues Brothers 2000, Steyr AUG,1
Blues Brothers 2000, M1 Garand,1
Blues Brothers 2000, Ruger Mini-14 GB,1
Blues Brothers 2000, SKS,2
Blues Brothers 2000, Ruger 10/22,1
Blues Brothers 2000, M1 Carbine,1
Blues Brothers 2000, AKM,1
Blues Brothers 2000, AKMS,1
Blues Brothers 2000, Remington 700,1
Blues Brothers 2000, Remington 7400,2
Blues Brothers 2000, Ithaca 37,1
Blues Brothers 2000, Remington 870,1
Blues Brothers 2000, Winchester 1300,2
"Blues Brothers, The", Colt MK IV Series 70,7
"Blues Brothers, The", Walther PPK,2
"Blues Brothers, The", Luger P08,4
"Blues Brothers, The", Smith & Wesson Model 10,3
"Blues Brothers, The", Smith & Wesson Model 19,2
"Blues Brothers, The", 12 Gauge Double Barreled Shotgun,2
"Blues Brothers, The", High Standard FLITE KING K-1200 Riot Shotgun,4
"Blues Brothers, The", Remington 870,1
"Blues Brothers, The", Ithaca 37,7
"Blues Brothers, The", M16 (Colt AR-15 SP1),6
"Blues Brothers, The", MGC Replica M16,5
"Blues Brothers, The", Remington 700,2
"Blues Brothers, The", Browning M2HB,2
"Blues Brothers, The", Browning M2 (Water Cooled),1
"Blues Brothers, The", Browning M1919A4,1
"Blues Brothers, The", M9-7 Flamethrower,3
"Blues Brothers, The", Prop Quad Rocket Launcher,4
"Blues Brothers, The", Trivia,7
Boarding Gate,  Para-Ordnance LDA ,4
